Temperature,Humidity,Soil_Moisture,Target
31.65720373891155,64.02067441734613,34.858738200421364,อ้อย
28.376063746037076,66.60146698185022,40.892362010060694,อ้อย
26.363330138704644,47.014851144937985,53.44524922393591,อ้อย
33.59531577642104,76.5764778369984,38.53048733194149,อ้อย
21.66796223459227,56.75082099568293,11.519352984841843,อ้อย
27.389376564362887,55.3255411299799,56.54743477534889,ข้าวโพด
20.170304671511285,60.7567082113135,44.476337551578055,ข้าว
27.029909629911895,41.8786386710022,43.82566928886233,ข้าว
20.84454913522756,46.65133475024318,20.783757619885858,ข้าวโพด
21.782268744021078,69.52134465705481,42.94427351163286,ข้าวโพด
21.762893701656573,43.31194671700506,29.693220282707923,ข้าวโพด
29.738154531740953,64.12608437865552,42.561648852074605,ข้าวโพด
31.19067318898135,49.81396438725284,15.329651515399537,อ้อย
28.750531476457397,55.571824561679065,42.8922652301518,ข้าว
34.43258822711813,51.547749470827995,59.97068628853333,อ้อย
25.62305869285556,54.226908658597964,12.410601943027801,ข้าว
24.28568129422791,68.76183620736981,58.858709211065865,ข้าว
33.0289869228419,51.884868624927,30.345398036143532,ข้าวโพด
23.35393757779179,62.656185611875884,53.537672516862955,อ้อย
34.44833809160917,59.04201608796399,49.11927420291367,ข้าวโพด
20.182317120347246,66.54684661450592,38.35081304933339,อ้อย
34.548182400614586,77.47318957299032,46.92246046256633,ข้าว
20.647398679258643,69.30288388841001,53.9257780650674,ข้าวโพด
33.367146705471065,48.59761514363027,30.20701608255165,ข้าวโพด
27.915516636294498,41.24732540245139,26.351658078161936,ข้าว
34.894471941789504,50.490561771993,43.379669278179236,ข้าว
21.106948471030982,63.803117228010194,50.39229709706293,ข้าว
28.30781426601981,42.05703253937001,48.11425673883079,ข้าวโพด
34.53953803428649,59.85464988804945,49.89068244293173,อ้อย
27.846467662552232,63.87371395667557,31.77916574064665,ข้าวโพด
29.440979572028937,53.369755632678434,50.89171080875108,อ้อย
30.436230334769256,70.83648814983287,16.01045276853042,ข้าวโพด
26.818115971516598,44.263930125350875,37.22445489804248,ข้าวโพด
29.41337120126095,43.00551126943235,10.287933024906078,ข้าว
28.764714678846502,69.12755024814413,26.229291495013516,อ้อย
33.51737015736484,59.81965264824794,28.323076743569892,ข้าวโพด
20.681695705121868,67.53609585710944,29.80863458046277,ข้าวโพด
24.214447843883455,57.39309354414985,44.773360334493105,ข้าว
34.25617226114838,49.856081329564276,29.427905063517287,ข้าว
33.35395675836374,72.76409270696799,32.43468113112653,อ้อย
26.834851291785693,71.97663515875917,21.877206543716373,ข้าวโพด
29.30198896702305,67.78785883417707,28.662589581467003,อ้อย
24.16071774471699,50.8858054891985,21.363481363157575,ข้าวโพด
22.82181739585642,63.609226674763484,13.659796188422181,อ้อย
26.95547607409973,54.438955877601074,40.17242966906889,ข้าว
25.30028342039079,43.66328293306537,43.410639927750815,ข้าวโพด
28.754841677763082,76.69254301848972,40.97451730048073,อ้อย
21.166019554474772,45.472745236758456,33.17470219002862,ข้าว
34.6159221149925,78.0094941528321,28.989289008961492,ข้าว
34.79316116719404,57.84023091831823,53.16668247859126,อ้อย
